pixel,value
4.075000000000000000e+04,1.479866806874952090e-08
4.075100000000000000e+04,3.913841730414659680e+30
4.075200000000000000e+04,1.634730177762252872e-16
4.075300000000000000e+04,1.698651804305827398e+32
4.075400000000000000e+04,-2.192759375000000000e+04
4.075500000000000000e+04,-1.464948480000000000e+09
4.075600000000000000e+04,-3.309582720000000000e+08
4.075700000000000000e+04,2.987403590481118600e+22
4.075800000000000000e+04,9.492767933129743885e+28
4.075900000000000000e+04,1.151217434624000000e+13
4.076000000000000000e+04,1.026894024838313286e+37
4.076100000000000000e+04,4.498895779187916800e+16
4.076200000000000000e+04,-4.401418566703796387e-02
4.076300000000000000e+04,-3.350000000000000000e+01
4.076400000000000000e+04,-3.257677461121488705e-11
4.076500000000000000e+04,1.058377518022656000e+15
4.076600000000000000e+04,2.467358984375000000e+04
4.076700000000000000e+04,-7.147098809183502336e+18
4.076800000000000000e+04,-2.809390432256000000e+12
4.076900000000000000e+04,5.667452672515423256e+25
4.077000000000000000e+04,-2.815615830425526600e+20
4.077100000000000000e+04,-1.796149326341657189e+31
4.077200000000000000e+04,2.075883159481187031e-19
4.077300000000000000e+04,-1.949956640601158142e-09
4.077400000000000000e+04,-9.881737825574883876e-18
4.077500000000000000e+04,1.470015376980882138e-05
4.077600000000000000e+04,-2.599484169585331017e-11
4.077700000000000000e+04,-2.151568285552998680e-28
4.077800000000000000e+04,1.515472884082223440e-32
4.077900000000000000e+04,-9.193319334167741205e-36
4.078000000000000000e+04,-2.487231844712789280e-29
4.078100000000000000e+04,-4.111262834618379026e-22
4.078200000000000000e+04,1.412153435968637625e-19
4.078300000000000000e+04,2.302102470656000000e+12
4.078400000000000000e+04,1.920822054090928382e-34
4.078500000000000000e+04,-7.828209960937500000e+03
4.078600000000000000e+04,-6.550144748387342998e-27
4.078700000000000000e+04,1.878567656250000000e+05
4.078800000000000000e+04,-1.285297748330337713e-30
4.078900000000000000e+04,4.039308250000000000e+06
4.079000000000000000e+04,3.824609813832579602e-31
4.079100000000000000e+04,2.379183923722357152e-19
4.079200000000000000e+04,-1.731415034007702733e+19
4.079300000000000000e+04,3.350000000000000000e+01
4.079400000000000000e+04,-2.223888397216796875e+00
4.079500000000000000e+04,-4.098517025699680748e+20
4.079600000000000000e+04,3.662908172607421875e+01
4.079700000000000000e+04,-1.991879683843509495e-28
4.079800000000000000e+04,8.000322800442086420e-24
4.079900000000000000e+04,-1.471535348072684136e-33
4.080000000000000000e+04,4.883695744550624329e+29
4.080100000000000000e+04,1.787600341796875000e+03
4.080200000000000000e+04,7.263092922227097600e+16
4.080300000000000000e+04,1.816038638913219927e-18
4.080400000000000000e+04,1.097631191236361415e-20
4.080500000000000000e+04,6.614429680869048320e+17
4.080600000000000000e+04,-2.170893442171319360e-25
4.080700000000000000e+04,3.667967491725852672e+19
4.080800000000000000e+04,-8.577220681593907704e-27
4.080900000000000000e+04,2.077689570446540800e+17
4.081000000000000000e+04,2.861071381611526874e+38
4.081100000000000000e+04,-2.949560894329845826e-33
4.081200000000000000e+04,-5.375769873694480339e-08
4.081300000000000000e+04,2.093750000000000000e+00
4.081400000000000000e+04,2.390238478255923837e-07
4.081500000000000000e+04,1.133155975168000000e+12
4.081600000000000000e+04,2.101308400000000000e+07
4.081700000000000000e+04,5.926771590304219791e+20
4.081800000000000000e+04,1.776807375955973625e+36
4.081900000000000000e+04,3.953205507949029637e+26
4.082000000000000000e+04,-4.580317776320659456e+18
4.082100000000000000e+04,2.692487976880612907e-24
4.082200000000000000e+04,-3.732059668100414471e+26
4.082300000000000000e+04,-4.433688083284228337e-22
4.082400000000000000e+04,-8.853528760863948800e+16
4.082500000000000000e+04,-7.035914906250440026e-11
4.082600000000000000e+04,-3.242232495302749210e-26
4.082700000000000000e+04,3.837309356323600220e+23
4.082800000000000000e+04,2.027133614537545532e+30
4.082900000000000000e+04,3.864000473207400840e-37
4.083000000000000000e+04,-3.204463049769401550e-02
4.083100000000000000e+04,1.545420239678231020e+20
4.083200000000000000e+04,-2.450086355209350586e+00
4.083300000000000000e+04,-1.372160000000000000e+05
4.083400000000000000e+04,4.912916825528050027e-18
4.083500000000000000e+04,2.680953964591026306e-02
4.083600000000000000e+04,4.894960849931442748e-30
4.083700000000000000e+04,-1.804438535204258566e-36
4.083800000000000000e+04,-8.902587093805692890e-28
4.083900000000000000e+04,2.286705758081097883e-08
4.084000000000000000e+04,-5.050667115092509929e-23
4.084100000000000000e+04,-5.542617861942308297e-33
4.084200000000000000e+04,-4.760681457519531250e+02
4.084300000000000000e+04,8.781824000000000000e+06
4.084400000000000000e+04,2.258347828876962332e-19
4.084500000000000000e+04,9.578781707928047767e+23
4.084600000000000000e+04,-5.655124992000000000e+09
4.084700000000000000e+04,-1.115887198022097135e+34
4.084800000000000000e+04,1.661183079981753963e-09
4.084900000000000000e+04,-4.648985107763623573e-34
4.085000000000000000e+04,-2.544577775483863880e-13
4.085100000000000000e+04,1.276555252075195312e+01
4.085200000000000000e+04,1.363481903076171875e+01
4.085300000000000000e+04,2.520259888162984417e-35
4.085400000000000000e+04,2.235944068784689875e-12
4.085500000000000000e+04,1.657535417261154632e+20
4.085600000000000000e+04,-1.264662225637867520e+17
4.085700000000000000e+04,-3.319313422982713705e-34
4.085800000000000000e+04,-7.585110507792016797e-20
4.085900000000000000e+04,2.473860371071143989e-33
4.086000000000000000e+04,-8.279413051358292476e+22
4.086100000000000000e+04,4.339150054450659603e+32
4.086200000000000000e+04,-6.948568369244752773e-21
4.086300000000000000e+04,7.673861546209082007e-12
4.086400000000000000e+04,-8.859657896209682804e-09
4.086500000000000000e+04,-7.198389176908188427e+28
4.086600000000000000e+04,6.757440512000000000e+09
4.086700000000000000e+04,-5.937926212821782186e+25
4.086800000000000000e+04,-1.750357490699771838e+21
4.086900000000000000e+04,2.972790571220684797e-05
4.087000000000000000e+04,-9.232567354070218282e-30
4.087100000000000000e+04,-5.332011270155534336e+18
4.087200000000000000e+04,7.110420310743685530e+19
4.087300000000000000e+04,1.287460327148437500e-04
4.087400000000000000e+04,8.393087114200170618e-09
4.087500000000000000e+04,-4.761011691165844241e-21
4.087600000000000000e+04,-1.339727918162440423e+32
4.087700000000000000e+04,-1.715667086304346112e+18
4.087800000000000000e+04,-9.224332943986710123e+29
4.087900000000000000e+04,-3.177854425527878011e+28
4.088000000000000000e+04,-9.382076072973544980e+21
4.088100000000000000e+04,-4.143946968743280640e+17
4.088200000000000000e+04,-4.259926872589864753e-38
4.088300000000000000e+04,-2.093750000000000000e+00
4.088400000000000000e+04,-3.513863090950609061e+33
4.088500000000000000e+04,-4.159970222907299918e-25
4.088600000000000000e+04,1.110759921540971362e-11
4.088700000000000000e+04,-5.254922892949849142e-31
4.088800000000000000e+04,-4.165413355196496237e+36
4.088900000000000000e+04,-2.811189862400000000e+10
4.089000000000000000e+04,-1.357569492007593594e-30
4.089100000000000000e+04,2.925945352671988076e-08
4.089200000000000000e+04,-2.485782638853366724e-32
4.089300000000000000e+04,2.431943798780067840e+18
4.089400000000000000e+04,1.562804687500000000e+04
4.089500000000000000e+04,3.618352640000000000e+09
4.089600000000000000e+04,-2.055659599119283216e+34
4.089700000000000000e+04,-7.218503623168019661e+19
4.089800000000000000e+04,-4.418047296894656029e-07
4.089900000000000000e+04,-2.122607046070548670e-21
4.090000000000000000e+04,2.281292426393944064e+18
4.090100000000000000e+04,7.049795000000000000e+05
4.090200000000000000e+04,7.419171743094921112e-04
4.090300000000000000e+04,-2.654143444227855309e+30
4.090400000000000000e+04,1.014333561483821056e+18
4.090500000000000000e+04,1.387990393479975900e+26
4.090600000000000000e+04,5.530469882006870163e+22
4.090700000000000000e+04,-4.586144641507416964e-04
4.090800000000000000e+04,-8.267897407291877054e-14
4.090900000000000000e+04,-9.549894928932189941e-01
4.091000000000000000e+04,4.649097122213515297e+26
4.091100000000000000e+04,2.819833892774894753e-17
4.091200000000000000e+04,5.551894000000000000e+07
4.091300000000000000e+04,4.246629510764568495e+31
4.091400000000000000e+04,9.640059899907061443e-32
4.091500000000000000e+04,-3.344544635699372819e+27
4.091600000000000000e+04,6.804011520866737328e-11
4.091700000000000000e+04,-3.206283213425747761e+29
4.091800000000000000e+04,-1.105272110586106619e-20
4.091900000000000000e+04,-1.162296116402051049e-20
4.092000000000000000e+04,-8.754011243581771851e-02
4.092100000000000000e+04,7.175977353982423061e-24
4.092200000000000000e+04,-1.225835405405106826e-11
4.092300000000000000e+04,2.997602166487922659e-14
4.092400000000000000e+04,-4.666954322996019755e-12
4.092500000000000000e+04,1.245709920000000000e+08
4.092600000000000000e+04,4.134212098949382144e+19
4.092700000000000000e+04,2.238656768000000000e+09
4.092800000000000000e+04,1.203815603131850382e+23
4.092900000000000000e+04,2.753944591603628674e-30
4.093000000000000000e+04,2.850104468336560850e-22
4.093100000000000000e+04,5.781069594414027468e-37
4.093200000000000000e+04,1.311121978759765625e+02
4.093300000000000000e+04,8.239746093750000000e-03
4.093400000000000000e+04,-2.953296309375715166e+36
4.093500000000000000e+04,-5.510157828096000000e+14
4.093600000000000000e+04,-1.201939237607873645e+36
4.093700000000000000e+04,-1.196699159115867600e+24
4.093800000000000000e+04,1.015720676522167360e-34
4.093900000000000000e+04,-1.613041614804470946e-19
4.094000000000000000e+04,-3.707542037963867188e+01
4.094100000000000000e+04,-1.265629011093886075e+20
4.094200000000000000e+04,1.999391457647001600e+16
4.094300000000000000e+04,2.531188434818129835e+24
4.094400000000000000e+04,-1.037126656000000000e+09
4.094500000000000000e+04,-1.043263078330644729e+28
4.094600000000000000e+04,1.844385607397106063e-32
4.094700000000000000e+04,-1.649136965129910006e+30
4.094800000000000000e+04,-1.333144214479383911e-33
4.094900000000000000e+04,1.907421533285924502e-34
4.095000000000000000e+04,-1.471087840000000000e+08
4.095100000000000000e+04,2.714463806152343750e+01
4.095200000000000000e+04,-2.106375850402302248e-30
4.095300000000000000e+04,1.405091840000000000e+08
4.095400000000000000e+04,8.365241810679435730e-04
4.095500000000000000e+04,1.149686426060725353e-07
4.095600000000000000e+04,-3.084240495366850801e-20
4.095700000000000000e+04,8.273408748209476471e-03
4.095800000000000000e+04,-7.766296130337001286e-28
4.095900000000000000e+04,-2.592751096257726226e+32
4.096000000000000000e+04,-2.945384418639872000e+16
4.096100000000000000e+04,4.099256893677507866e-19
4.096200000000000000e+04,5.649318695068359375e+00
4.096300000000000000e+04,2.642684032490389548e-29
4.096400000000000000e+04,-2.237134647853056000e+15
4.096500000000000000e+04,4.381879876044168164e+32
4.096600000000000000e+04,-9.784828750000000000e+05
4.096700000000000000e+04,-1.198145360000000000e+08
4.096800000000000000e+04,4.043606286039437319e+27
4.096900000000000000e+04,1.590276837348937988e+00
4.097000000000000000e+04,9.853745375210110069e-09
4.097100000000000000e+04,2.110286000000000000e+06
4.097200000000000000e+04,2.374313486148421288e+21
4.097300000000000000e+04,5.111694335937500000e-04
4.097400000000000000e+04,1.435529687500000000e+04
4.097500000000000000e+04,1.928044516034087275e-14
4.097600000000000000e+04,-4.384516333329448960e+17
4.097700000000000000e+04,-2.757548645604401827e-04
4.097800000000000000e+04,3.631067021967360000e+14
4.097900000000000000e+04,1.313062202151405381e-34
4.098000000000000000e+04,-1.097178289241902640e+29
4.098100000000000000e+04,1.324513576221755310e+20
4.098200000000000000e+04,-1.647197480618130189e-24
4.098300000000000000e+04,-1.981854438781738281e-06
4.098400000000000000e+04,-2.450159709521811027e+27
4.098500000000000000e+04,8.022184554321473752e+22
4.098600000000000000e+04,-3.529447913169860840e-01
4.098700000000000000e+04,-2.921167031324170711e-26
4.098800000000000000e+04,-3.811491624782968906e+25
4.098900000000000000e+04,2.535855489024000000e+12
4.099000000000000000e+04,-1.516074413291791322e-22
4.099100000000000000e+04,-9.965126224628194241e-22
4.099200000000000000e+04,1.269734218750000000e+05
4.099300000000000000e+04,-4.002323165679724507e-34
4.099400000000000000e+04,-3.759656321550698503e-17
4.099500000000000000e+04,7.047852876474264258e+37
4.099600000000000000e+04,-3.818516144926237503e+25
4.099700000000000000e+04,-2.137150071024886131e-26
4.099800000000000000e+04,6.783700561523437500e+02
4.099900000000000000e+04,1.218404484461699678e-15
4.100000000000000000e+04,2.849078962593380553e-15
4.100100000000000000e+04,9.120963584000000000e+09
4.100200000000000000e+04,-2.008213615417480469e+01
4.100300000000000000e+04,1.544914816173174948e+20
4.100400000000000000e+04,-2.977361312767918886e-36
4.100500000000000000e+04,1.716512441635131836e+00
4.100600000000000000e+04,2.585397348237444686e-38
4.100700000000000000e+04,7.737778592854738235e-03
4.100800000000000000e+04,-3.312609350907864636e-21
4.100900000000000000e+04,-2.290425610556455804e-23
4.101000000000000000e+04,5.801562988453088461e+19
4.101100000000000000e+04,1.774528750000000000e+05
4.101200000000000000e+04,-1.599416052394076272e-31
4.101300000000000000e+04,-1.651677520306493468e-30
4.101400000000000000e+04,-1.902140418284989020e-35
4.101500000000000000e+04,5.483109932490361571e-39
4.101600000000000000e+04,7.445709053119020999e-33
4.101700000000000000e+04,1.763007789850234985e-01
4.101800000000000000e+04,-4.504141515966662913e-30
4.101900000000000000e+04,1.119117146849280000e+15
4.102000000000000000e+04,-8.278181180965514106e+36
4.102100000000000000e+04,-5.168073935376556306e-38
4.102200000000000000e+04,1.477957611083984375e+02
4.102300000000000000e+04,-6.714784025241252488e-27
4.102400000000000000e+04,1.793752539290361419e+26
4.102500000000000000e+04,-1.969227738431977496e-27
4.102600000000000000e+04,-2.676689746294869110e-06
4.102700000000000000e+04,-1.557099731445312500e+03
4.102800000000000000e+04,1.863566979398486636e-23
4.102900000000000000e+04,2.664458147669312279e-18
4.103000000000000000e+04,-6.284059758069790257e+31
4.103100000000000000e+04,5.541398800000000000e+07
4.103200000000000000e+04,-3.531449827328000000e+12
4.103300000000000000e+04,-1.126553819848219451e-19
4.103400000000000000e+04,1.645187275124959427e-20
4.103500000000000000e+04,3.589554864816967953e+36
4.103600000000000000e+04,-1.398885079354807021e+36
4.103700000000000000e+04,1.893380853367540568e-17
4.103800000000000000e+04,3.272838115692138672e+00
4.103900000000000000e+04,3.101591008520334381e-28
4.104000000000000000e+04,-2.335275553052500001e-15
4.104100000000000000e+04,-7.309941229567165192e+33
4.104200000000000000e+04,4.473799769881313280e+17
4.104300000000000000e+04,-4.348548619022918139e+34
4.104400000000000000e+04,-3.865989892986022679e-19
4.104500000000000000e+04,1.008324600000000000e+07
4.104600000000000000e+04,7.026187960320000000e+12
4.104700000000000000e+04,-2.359834769685639180e+28
4.104800000000000000e+04,-2.097382669578916784e-23
4.104900000000000000e+04,-3.523262648741365410e-06
4.105000000000000000e+04,-3.713750775404210658e-17
4.105100000000000000e+04,-3.201251978478438914e-21
4.105200000000000000e+04,-1.385803914841207558e-37
4.105300000000000000e+04,-2.771055052052642711e-23
4.105400000000000000e+04,7.710270000000000000e+05
4.105500000000000000e+04,-4.831127287970735849e+21
4.105600000000000000e+04,-5.948653415543958545e-05
4.105700000000000000e+04,1.255802339818009620e-35
4.105800000000000000e+04,-1.064942844095639884e-04
4.105900000000000000e+04,5.020589200000000000e+07
4.106000000000000000e+04,-1.978444290541066650e+19
4.106100000000000000e+04,-4.461642456054687500e+01
4.106200000000000000e+04,-1.248354955377724979e-14
4.106300000000000000e+04,4.147099131606023921e+28
4.106400000000000000e+04,1.481316603505097773e-31
4.106500000000000000e+04,-1.800427297636777437e+24
4.106600000000000000e+04,-4.570761666400358081e-05
4.106700000000000000e+04,-1.682742356535448092e-30
4.106800000000000000e+04,9.101964000000000000e+07
4.106900000000000000e+04,4.924210855125842229e-33
4.107000000000000000e+04,3.855618437500000000e+05
4.107100000000000000e+04,2.491941187594409496e-26
4.107200000000000000e+04,3.443366862297448082e+35
4.107300000000000000e+04,-5.360000000000000000e+02
4.107400000000000000e+04,-1.124358000000000000e+06
4.107500000000000000e+04,-5.025844984629657120e-06
4.107600000000000000e+04,-5.337983764589333536e-33
4.107700000000000000e+04,4.481958281216000000e+12
4.107800000000000000e+04,-8.603098346364830568e+33
4.107900000000000000e+04,-3.212696085363132228e-34
4.108000000000000000e+04,2.363626714448648743e+24
4.108100000000000000e+04,8.936002013651559705e-36
4.108200000000000000e+04,-4.668883099906976162e+26
4.108300000000000000e+04,-3.046807250939309597e-11
4.108400000000000000e+04,-9.545092956160000000e+11
4.108500000000000000e+04,3.671869849600000000e+10
4.108600000000000000e+04,-3.271808984375000000e+04
4.108700000000000000e+04,-1.169873700000000000e+07
4.108800000000000000e+04,4.540656672812527172e-32
4.108900000000000000e+04,-1.201201030198717490e-05
4.109000000000000000e+04,8.326058159582316875e-04
4.109100000000000000e+04,8.887667655944824219e-01
4.109200000000000000e+04,-7.503964000000000000e+06
4.109300000000000000e+04,-3.430400000000000000e+04
4.109400000000000000e+04,1.627880960000000000e+08
4.109500000000000000e+04,-4.840691375732421875e+01
4.109600000000000000e+04,8.687071691074225385e+25
4.109700000000000000e+04,-2.043398125000000000e+06
4.109800000000000000e+04,2.955507254227995872e-03
4.109900000000000000e+04,1.520070125000000000e+06
4.110000000000000000e+04,2.166079000000000000e+07
4.110100000000000000e+04,1.471499551039066211e+31
4.110200000000000000e+04,1.861003497000880436e-23
4.110300000000000000e+04,6.957677790436669022e+35
4.110400000000000000e+04,9.398922612424698286e-13
4.110500000000000000e+04,2.239638720000000000e+08
4.110600000000000000e+04,1.233493676409125328e-03
4.110700000000000000e+04,-1.020121459411910656e+18
4.110800000000000000e+04,3.084592437948325993e-37
4.110900000000000000e+04,-1.148489792569244023e-32
4.111000000000000000e+04,3.396014404296875000e+03
4.111100000000000000e+04,1.423540496826171875e+01
4.111200000000000000e+04,4.503599912702299646e-13
4.111300000000000000e+04,3.597035110400000000e+10
4.111400000000000000e+04,-1.617497686016000000e+12
4.111500000000000000e+04,-9.305919941879975019e-24
4.111600000000000000e+04,3.967806215290880000e+15
4.111700000000000000e+04,-3.129895648798259172e+31
4.111800000000000000e+04,2.701409858355200000e+13
4.111900000000000000e+04,5.612811660766601562e+01
4.112000000000000000e+04,5.226885531334163407e-19
4.112100000000000000e+04,-1.139348077542417367e+20
4.112200000000000000e+04,-3.313088270027447385e+24
4.112300000000000000e+04,4.874891601502895355e-10
4.112400000000000000e+04,-7.084796208064305581e+34
4.112500000000000000e+04,6.787136896946321940e-08
4.112600000000000000e+04,1.351876159849325712e+30
4.112700000000000000e+04,4.731108703613281250e+02
4.112800000000000000e+04,-2.685023919909655069e+38
4.112900000000000000e+04,1.394567608833312988e+00
4.113000000000000000e+04,-4.662655755808852923e+25
4.113100000000000000e+04,3.444240565335946145e-38
4.113200000000000000e+04,2.563392328623485449e-21
4.113300000000000000e+04,1.691317780793849311e-27
4.113400000000000000e+04,7.833552184648986001e+21
4.113500000000000000e+04,-2.446466762263809170e+30
4.113600000000000000e+04,-2.446805432381420449e-25
4.113700000000000000e+04,-2.358054695731200000e+13
4.113800000000000000e+04,-2.870934375000000000e+05
4.113900000000000000e+04,-4.126190311668842800e+25
4.114000000000000000e+04,3.915842439826743755e+21
4.114100000000000000e+04,-1.331858139170927863e-30
4.114200000000000000e+04,2.209919647848145255e+33
4.114300000000000000e+04,-4.316096763657075466e+34
4.114400000000000000e+04,-2.168716053095598451e-14
4.114500000000000000e+04,-2.643491644569988874e-34
4.114600000000000000e+04,-9.200400082529889052e+34
4.114700000000000000e+04,4.422372624351966763e-12
4.114800000000000000e+04,3.774865327514241500e-16
4.114900000000000000e+04,2.155927656250000000e+05
4.115000000000000000e+04,-2.151218176000000000e+10
4.115100000000000000e+04,1.862417408158252694e+26
4.115200000000000000e+04,5.761873257518281523e+19
4.115300000000000000e+04,-2.395915001761103872e+18
4.115400000000000000e+04,1.683167500000000000e+05
4.115500000000000000e+04,-1.034872301251723264e+18
4.115600000000000000e+04,2.611741051077842712e-02
4.115700000000000000e+04,-5.065280334927424466e-13
4.115800000000000000e+04,-3.681076106586365520e-21
4.115900000000000000e+04,-5.781679064966738224e-04
4.116000000000000000e+04,-9.232307617187500000e+03
4.116100000000000000e+04,-4.496866400000000000e+07
4.116200000000000000e+04,4.470686221225150803e-08
4.116300000000000000e+04,1.082443379708063559e-25
4.116400000000000000e+04,-6.193960275235887991e-13
4.116500000000000000e+04,-4.184525730452659729e-31
4.116600000000000000e+04,-8.766005917306060800e+16
4.116700000000000000e+04,2.192764930708324404e-36
4.116800000000000000e+04,5.037183056474999283e-25
4.116900000000000000e+04,-7.279864639263124922e-35
4.117000000000000000e+04,-1.732455084046648607e+20
4.117100000000000000e+04,1.668530869025630636e-09
4.117200000000000000e+04,-4.149141469701947559e-31
4.117300000000000000e+04,7.617018127348273993e-12
4.117400000000000000e+04,5.285044608172029257e-06
4.117500000000000000e+04,-4.083111994327040000e+14
4.117600000000000000e+04,-7.059541835842782697e-17
4.117700000000000000e+04,3.328575312500000000e+05
4.117800000000000000e+04,-3.373968170577440199e-33
4.117900000000000000e+04,2.394296455383300781e+01
4.118000000000000000e+04,-1.704266504454936769e-30
4.118100000000000000e+04,-1.413701577025204538e-33
4.118200000000000000e+04,4.572858752806128327e-32
4.118300000000000000e+04,-1.570186855554157034e+23
4.118400000000000000e+04,-4.507078086638225715e-37
4.118500000000000000e+04,-2.071172798752183668e+28
4.118600000000000000e+04,-1.681752955289600000e+13
4.118700000000000000e+04,3.088141585203423775e-30
4.118800000000000000e+04,-3.438150395938163476e-28
4.118900000000000000e+04,-1.282375294279894791e+27
4.119000000000000000e+04,-3.540237120700416000e+15
4.119100000000000000e+04,4.927478099441127249e-18
4.119200000000000000e+04,7.998054579214973582e-21
4.119300000000000000e+04,1.082443379708063559e-25
4.119400000000000000e+04,-2.679561702087661408e-24
4.119500000000000000e+04,3.374176640000000000e+08
4.119600000000000000e+04,2.154275989596499130e-06
4.119700000000000000e+04,-9.643589789191083079e+25
4.119800000000000000e+04,1.000514830626455552e+18
4.119900000000000000e+04,-1.024559637811555457e+23
4.120000000000000000e+04,1.055217316501170147e+36
4.120100000000000000e+04,2.942620404064655304e-02
4.120200000000000000e+04,-1.306865827840000000e+11
4.120300000000000000e+04,-2.905661822261151883e-17
4.120400000000000000e+04,-3.664290775040000000e+12
4.120500000000000000e+04,3.278787388729004487e+35
4.120600000000000000e+04,6.078262413361152000e+15
4.120700000000000000e+04,-3.394781742827035487e-05
4.120800000000000000e+04,-5.430923196879540728e-32
4.120900000000000000e+04,1.537105368168298161e+32
4.121000000000000000e+04,-1.598031542736695975e+35
4.121100000000000000e+04,3.207810385945061392e+32
4.121200000000000000e+04,-3.588857421875000000e+03
4.121300000000000000e+04,5.620367360000000000e+08
4.121400000000000000e+04,1.050950835349852806e-16
4.121500000000000000e+04,6.565552222896128000e+15
4.121600000000000000e+04,-8.266217675117067250e+30
4.121700000000000000e+04,-4.759956897136640000e+14
4.121800000000000000e+04,-1.857031040000000000e+08
4.121900000000000000e+04,5.917096679381611200e-28
4.122000000000000000e+04,4.267160206210062723e-33
4.122100000000000000e+04,-2.886240650336697054e-32
4.122200000000000000e+04,2.162393882836586624e-37
4.122300000000000000e+04,1.372160000000000000e+05
4.122400000000000000e+04,-3.171794944000000000e+10
4.122500000000000000e+04,1.043897092692508672e+18
4.122600000000000000e+04,-2.438992725740539349e-16
4.122700000000000000e+04,-4.715286050199232840e+20
4.122800000000000000e+04,-7.449409967408992084e+30
4.122900000000000000e+04,1.145232743150217951e+24
4.123000000000000000e+04,-2.623784874584885731e-16
4.123100000000000000e+04,-6.747094987571200000e+13
4.123200000000000000e+04,-2.381297664000000000e+09
4.123300000000000000e+04,2.580746125478896043e-32
4.123400000000000000e+04,7.310242660260909191e-29
4.123500000000000000e+04,1.401036577177600000e+13
4.123600000000000000e+04,-1.088737778977432247e+22
4.123700000000000000e+04,7.768429478823638167e-35
4.123800000000000000e+04,2.130151463088926520e-28
4.123900000000000000e+04,-1.820908441448077894e+33
4.124000000000000000e+04,-2.570468096000000000e+09
4.124100000000000000e+04,1.951665950943099132e+34
4.124200000000000000e+04,-1.041140305640092577e-33
4.124300000000000000e+04,3.350000000000000000e+01
4.124400000000000000e+04,2.459678216837346554e-05
4.124500000000000000e+04,4.397439360000000000e+08
4.124600000000000000e+04,-8.427250933594532811e+37
4.124700000000000000e+04,-3.897137139574624598e-05
4.124800000000000000e+04,-1.132018114653251392e+29
4.124900000000000000e+04,-4.165738615754928947e+19
4.125000000000000000e+04,5.958028808593750000e+03
4.125100000000000000e+04,1.164177668112539865e-14
4.125200000000000000e+04,-6.049192180154761012e-14
4.125300000000000000e+04,4.032415821060775067e-34
4.125400000000000000e+04,2.634796417582526902e+25
4.125500000000000000e+04,-1.726720938677317463e-06
4.125600000000000000e+04,2.097276779328138829e-12
4.125700000000000000e+04,2.434013113318584643e-38
4.125800000000000000e+04,-1.713663436604213705e+34
4.125900000000000000e+04,-1.770322177581315554e-29
4.126000000000000000e+04,-1.788253593600000000e+10
4.126100000000000000e+04,-1.201588828436683798e-10
4.126200000000000000e+04,9.245995810329492141e-28
4.126300000000000000e+04,1.575162430101865261e-36
4.126400000000000000e+04,6.066747792029909332e-22
4.126500000000000000e+04,-3.831208320000000000e+08
4.126600000000000000e+04,4.966818809509277344e+00
4.126700000000000000e+04,-1.449970994144678116e-02
4.126800000000000000e+04,1.238677625000000000e+06
4.126900000000000000e+04,-1.849968285398976857e+35
4.127000000000000000e+04,2.788276173653292469e-30
4.127100000000000000e+04,-6.290464355468750000e+03
4.127200000000000000e+04,2.599052769839591242e-18
4.127300000000000000e+04,5.111694335937500000e-04
4.127400000000000000e+04,-1.309901106912777154e+31
4.127500000000000000e+04,-2.386009672354930169e+36
4.127600000000000000e+04,-9.356362685332680214e+24
4.127700000000000000e+04,-1.015908437971675427e+37
4.127800000000000000e+04,-2.177867535142092800e+16
4.127900000000000000e+04,-5.252876592383937704e-31
4.128000000000000000e+04,-4.321997946880000000e+11
4.128100000000000000e+04,-5.853543260710308550e+29
4.128200000000000000e+04,-5.888340319916537361e+22
4.128300000000000000e+04,6.179659264692699791e+20
4.128400000000000000e+04,-7.721718798702121845e+21
4.128500000000000000e+04,-2.000921153199144960e+17
4.128600000000000000e+04,7.033530763455873544e-30
4.128700000000000000e+04,-2.324595594141443122e-12
4.128800000000000000e+04,9.681521764314216909e-38
4.128900000000000000e+04,-1.290822041600000000e+11
4.129000000000000000e+04,-1.585396810752241852e-25
4.129100000000000000e+04,-1.547681913106333696e+19
4.129200000000000000e+04,2.098991411691171873e+21
4.129300000000000000e+04,-9.208409882624000000e+12
4.129400000000000000e+04,1.947332382202148438e+00
4.129500000000000000e+04,8.112343000000000000e+06
4.129600000000000000e+04,2.622023691917219068e-12
4.129700000000000000e+04,-6.680216207360000000e+11
4.129800000000000000e+04,-7.638459262077502282e-15
4.129900000000000000e+04,1.389233195588518141e-31
4.130000000000000000e+04,-3.084821236840317109e-30
4.130100000000000000e+04,8.280882670664484470e+31
4.130200000000000000e+04,1.093886541824000000e+12
4.130300000000000000e+04,-5.111694335937500000e-04
4.130400000000000000e+04,-8.829664690495369857e-32
4.130500000000000000e+04,-2.439753711223602295e-01
4.130600000000000000e+04,2.596807884800000000e+10
4.130700000000000000e+04,-1.720883102684922505e-09
4.130800000000000000e+04,4.788315563928335905e-04
4.130900000000000000e+04,3.387891699045772764e+35
4.131000000000000000e+04,1.043687859990136869e+37
4.131100000000000000e+04,4.271182074688795183e-09
4.131200000000000000e+04,-1.628942178272748031e-32
4.131300000000000000e+04,-2.531188434818129835e+24
4.131400000000000000e+04,1.446448149675526423e-32
4.131500000000000000e+04,5.586007545237708909e-19
4.131600000000000000e+04,2.205023067348597346e+26
4.131700000000000000e+04,1.361404131788868099e-11
4.131800000000000000e+04,6.870258093030696523e+24
4.131900000000000000e+04,-9.463798252200221552e+24
4.132000000000000000e+04,8.190714026393600000e+14
